Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,employeecount,employeenumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NUMCOMPANIESWORKED,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TOTALWORKINGYEARS,TrainingTimesLastYear,WORKLIFEBALANCE,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YEARSWITHCURRMANAGER,SameAsMonthlyIncome,DateBirth,Salary,RoleDepartament,NUMBERCHILDREN,RemoteWork
29,No,,"592,0$",,7,3,Life Sciences,1,"1883,0",4,0,59,3,1, LAboratORY TechNIcIaN ,1,Single,"2062,0",19384,3,Y,,14,"3,0",2,,0,,2,"3,0",3,,1,2,"2062,0",1994,1000000000$,,,Yes
34,Yes,non-travel,"967,0$",,16,4,Technical Degree,1,"1905,0",4,0,85,1,1, ResEaRch scientIst ,1,,,14460,1,,,23,"4,0",2,,1,,2,"3,0",5,,3,0,,1989,1000000000$,,,True
36,No,,"335,0$",,17,2,Marketing,1,"1908,0",3,0,33,2,2, sAleS eXeCuTIVE ,2,,"5507,0",16822,2,Y,,16,"3,0",3,,2,,1,"1,0",4,,1,3,"5507,0",1987,1000000000$,,,Yes
45,No,travel_frequently,nan$,,1,4,Medical,1,"1922,0",2,0,44,3,2, heAlthCare rePResENtaTIve ,3,Single,"5399,0",14511,4,Y,No,12,"3,0",3,"80,0",0,"12,0",3,"3,0",4,,0,3,"5399,0",1978,1000000000$,,,Yes
39,No,,"1251,0$",,21,4,,1,"1929,0",1,1,32,1,2, SalEs eXEcuTiVE ,3,,,3987,6,Y,,19,,3,,1,"10,0",1,"3,0",3,,1,2,,1984,1000000000$,,,False
31,No,,"976,0$",,3,2,,1,"1948,0",3,0,48,3,1, ResEArch sCIEntIst ,1,Divorced,,3995,1,Y,,13,,4,"80,0",1,"4,0",3,,4,,2,3,,1992,1000000000$,,,Yes
54,No,,nan$,,10,3,,1,"1980,0",3,1,77,3,2, manuFacTurING DIrector ,1,Single,"4440,0",25198,6,Y,Yes,19,,4,,0,"9,0",3,"3,0",5,,1,4,"4440,0",1969,1000000000$,,,False
23,No,,"571,0$",,12,2,,1,"1982,0",4,0,78,3,1, LaboRAtOry tecHniciAn ,4,Single,,13672,1,,No,13,"3,0",3,"80,0",0,,6,"4,0",5,,1,4,,2000,1000000000$,,,1
25,No,,"977,0$",,2,1,Other,1,"1992,0",4,0,57,3,1, LAborAtory TeCHNICIAN ,3,,,7298,6,Y,,19,"3,0",3,,1,,2,"2,0",2,,0,2,,1998,1000000000$,,,1
31,No,,"1154,0$",,2,2,Life Sciences,1,"1996,0",1,0,54,3,1, sAleS RePReSEntATIVe ,3,,,6393,0,,No,19,"3,0",3,,1,,1,"3,0",2,,1,2,,1992,1000000000$,,,1
35,No,travel_rarely,"1490,0$",,11,4,Medical,1,"2003,0",4,0,43,3,1, laBOrATorY tEcHNIciAN ,3,Married,"2660,0",20232,7,Y,Yes,11,"3,0",3,,1,,3,"3,0",2,,2,2,"2660,0",1988,1000000000$,,,True
22,No,,"581,0$", Research & Development ,1,2,,1,"2007,0",4,0,63,3,1, rESeArcH sCientIST ,3,,"3375,0",17624,0,,No,12,,4,,0,,2,"4,0",3,,1,2,"3375,0",2001,1000000000$, rESeArcH sCientIST  -  Research & Development ,,1
32,No,travel_rarely,"267,0$",,29,4,,1,"2010,0",3,1,49,2,1, LAboRAtorY TEcHnician ,2,Single,,15919,1,,,13,"3,0",3,,0,"6,0",3,"3,0",6,,4,1,,1991,1000000000$,,,False
32,No,travel_rarely,"529,0$",,2,3,Technical Degree,1,"2038,0",4,0,78,3,1, ResEArCH Scientist ,1,,,11288,1,,No,14,"3,0",4,"80,0",0,,4,"3,0",4,,1,2,,1991,1000000000$,,,True
40,No,travel_rarely,"1322,0$",,2,4,,1,"2048,0",3,0,52,2,1, reSearCH sCIentIst ,3,,"2809,0",2725,2,Y,No,14,"3,0",4,,0,"8,0",2,"3,0",2,,2,2,"2809,0",1983,1000000000$,,,Yes
50,Yes,travel_rarely,"410,0$", Sales ,-40,3,Marketing,1,"2055,0",4,0,39,2,3, SAles execUTIve ,1,,"10854,0",16586,4,Y,,13,"3,0",2,,1,"20,0",3,"3,0",3,,2,0,"10854,0",1973,1000000000$, SAles execUTIve  -  Sales ,,Yes
26,No,,"1167,0$",,5,3,Other,1,"2060,0",4,1,30,2,1, Sales rePrEsenTaTivE ,3,Single,,21378,0,Y,No,18,"3,0",4,,0,,2,"3,0",4,,0,0,,1997,1000000000$,,,Yes
36,No,travel_frequently,"884,0$",,23,2,Medical,1,"2061,0",3,0,41,4,2, lABoratOrY tEcHnICiAN ,4,,"2571,0",12290,4,Y,No,17,"3,0",3,"80,0",1,"17,0",3,"3,0",5,,0,3,"2571,0",1987,1000000000$,,,False
27,No,travel_rarely,"155,0$",,4,3,Life Sciences,1,"2064,0",2,0,87,4,2, MAnUfACTurING dirEcTor ,2,,"6142,0",5174,1,Y,Yes,20,"4,0",2,,1,"6,0",0,"3,0",6,,0,3,"6142,0",1996,1000000000$,,,0
33,No,,"924,0$",,2,3,Medical,1,"39,0",3,0,78,3,1, lAboRAtoRy TEcHNiCiaN ,4,,"2496,0",6670,4,,No,11,"3,0",4,,0,"7,0",3,"3,0",1,"1,0",0,0,"2496,0",1990,1000000000$,,,0
36,No,,"852,0$",,5,4,Life Sciences,1,"51,0",2,1,82,2,1, ReSeaRCH ScIEnTISt ,1,Married,"3419,0",13072,9,,Yes,14,"3,0",4,"80,0",1,,3,"4,0",1,,0,0,"3419,0",1987,1000000000$,,,Yes
31,No,,"1082,0$", Research & Development ,1,4,Medical,1,"95,0",3,0,87,3,1, RESEArch SCIEnTISt ,2,Single,"2501,0",18775,1,,No,17,"3,0",2,,0,"1,0",4,"3,0",1,,1,0,"2501,0",1992,1000000000$, RESEArch SCIEnTISt  -  Research & Development ,,True
22,No,travel_rarely,nan$, Research & Development ,2,1,Technical Degree,1,"169,0",3,0,100,3,1, labOrATOry TEchnIcIaN ,4,,,19299,0,Y,,14,"3,0",3,"80,0",1,"3,0",2,"3,0",2,,2,1,,2001,1000000000$, labOrATOry TEchnIcIaN  -  Research & Development ,,Yes
27,No,,"1450,0$",,3,3,,1,"224,0",3,0,79,2,1, rEseaRch sCieNTIsT ,3,Divorced,"2566,0",25326,1,Y,,15,"3,0",4,,1,"1,0",2,"2,0",1,,0,1,"2566,0",1996,1000000000$,,,1
33,No,travel_rarely,"134,0$",,2,3,Life Sciences,1,"242,0",3,0,90,3,1, reseaRCH ScIenTisT ,4,,,10515,0,,No,14,"3,0",1,,0,"4,0",2,,3,,0,2,,1990,1000000000$,,,Yes
36,No,travel_frequently,"635,0$",,18,1,,1,"286,0",2,1,73,3,1, lABoraTOry TEchniciAN ,4,Single,,7703,1,Y,,13,"3,0",1,"80,0",0,"8,0",2,"3,0",8,,1,7,,1987,1000000000$,,,Yes
35,No,,"755,0$",,9,4,,1,"496,0",3,0,97,2,2, heAlthCAre REPResenTaTive ,2,Single,"6540,0",19394,9,Y,,19,"3,0",3,,0,,5,"3,0",1,,0,0,"6540,0",1988,1000000000$,,,Yes
22,No,,"253,0$",,11,3,Medical,1,"511,0",1,1,43,3,1, rESeARCh scIentiST ,2,Married,"2244,0",24440,1,,No,13,"3,0",4,,1,"2,0",1,"3,0",2,,1,2,"2244,0",2001,1000000000$,,,False
33,No,,"922,0$",,1,5,,1,"612,0",1,1,95,4,4, ReSeARcH dIreCTor ,3,,"16184,0",22578,4,Y,No,19,"3,0",3,,1,"10,0",2,"3,0",6,"1,0",0,5,"16184,0",1990,1000000000$,,,False
31,Yes,,"1365,0$", Sales ,13,4,Medical,1,"650,0",2,0,46,3,2, sALes ExEcUTIVe ,1,Divorced,"4233,0",11512,2,Y,No,17,"3,0",3,"80,0",0,,2,"1,0",3,,1,2,"4233,0",1992,1000000000$, sALes ExEcUTIVe  -  Sales ,,False
45,Yes,,"306,0$",,26,4,,1,"684,0",1,1,100,3,2, SALEs EXECuTiVE ,1,,,5630,2,,,14,"3,0",4,"80,0",2,"5,0",4,"3,0",1,,0,0,,1978,1000000000$,,,1
53,No,,"970,0$",,7,3,,1,"730,0",3,0,59,4,4, rESEarCh dIRECToR ,3,Married,"14814,0",13514,3,,No,19,"3,0",3,,0,"32,0",3,"3,0",5,,1,3,"14814,0",1970,1000000000$,,,1
34,No,travel_rarely,"970,0$",,8,2,,1,"757,0",2,1,96,3,2, HEaLTHcaRE rePrESEntaTivE ,3,,,7360,3,Y,No,11,"3,0",4,,0,"10,0",2,"3,0",5,,4,3,,1989,1000000000$,,,True
28,No,travel_rarely,"1169,0$",,8,2,Medical,1,"869,0",2,0,63,2,1, hUmaN reSOuRCeS ,4,Divorced,,23965,1,,,13,"3,0",4,"80,0",1,"6,0",6,"3,0",5,,0,4,,1995,1000000000$,,,1
42,No,travel_frequently,"1271,0$", Research & Development ,2,1,,1,"875,0",2,0,35,3,1, REsEARch sCIenTIsT ,4,Single,,9068,5,,,14,"3,0",4,,0,"8,0",2,"3,0",2,,2,2,,1981,1000000000$, REsEARch sCIenTIsT  -  Research & Development ,,1
37,Yes,,"625,0$",,1,4,Life Sciences,1,"970,0",1,0,46,2,3, SALeS execUtivE ,3,Married,,14922,5,Y,,11,"3,0",3,,0,,2,"1,0",14,,11,7,,1986,1000000000$,,,True
38,No,,"1391,0$", Research & Development ,10,1,,1,"1006,0",3,0,66,3,1, RESeARch ScIeNtisT ,3,Married,"2684,0",12127,0,Y,,17,"3,0",2,"80,0",1,"3,0",0,"2,0",2,,0,2,"2684,0",1985,1000000000$, RESeARch ScIeNtisT  -  Research & Development ,,0
34,No,travel_rarely,"1333,0$",,10,4,Life Sciences,1,"1055,0",3,1,87,3,1, saleS RePreSeNtatIve ,3,Married,,18410,1,Y,Yes,19,"3,0",4,,1,"1,0",2,"3,0",1,,0,0,,1989,1000000000$,,,False
twenty-six,Yes,,"1330,0$",,21,3,,1,"1107,0",1,0,37,3,1, LAboRATory tEChnicIAN ,3,,"2377,0",19373,1,Y,No,20,,3,,1,"1,0",0,"2,0",1,,0,0,"2377,0",1997,1000000000$,,,False
19,No,travel_rarely,"645,0$",,-47,2,,1,"1193,0",3,0,54,3,1, reseaRCh sCiEnTISt ,1,Single,"2552,0",7172,1,Y,No,25,,3,,0,"1,0",4,"3,0",1,,0,0,"2552,0",2004,1000000000$,,,False
20,No,travel_rarely,"654,0$",,21,3,Marketing,1,"1226,0",3,0,43,4,1, saLeS RePRESEntatIvE ,4,Single,"2678,0",5050,1,Y,,17,"3,0",4,,0,"2,0",2,"3,0",2,,2,2,"2678,0",2003,1000000000$,,,Yes
59,No,,"326,0$",,3,3,,1,"1254,0",3,1,48,2,2, SaleS EXeCutiVe ,4,Single,"5171,0",16490,5,Y,No,17,"3,0",4,"80,0",0,"13,0",2,"3,0",6,,0,5,"5171,0",1964,1000000000$,,,False
30,No,travel_rarely,"634,0$", Research & Development ,17,4,Medical,1,"1321,0",2,1,95,3,3, ManAGEr ,1,,"11916,0",25927,1,,Yes,23,"4,0",4,"80,0",2,,2,"3,0",9,,0,8,"11916,0",1993,1000000000$, ManAGEr  -  Research & Development ,,False
45,No,travel_rarely,"1448,0$",,29,3,,1,"1465,0",2,0,55,3,3, mANUFACtuRIng DIRECtor ,4,Married,"9380,0",14720,4,,Yes,18,,4,,2,,4,"4,0",3,,1,2,"9380,0",1978,1000000000$,,,True
30,No,,"1358,0$",,-42,1,Life Sciences,1,"1479,0",4,0,96,3,2, sALEs EXEcUtiVE ,3,,,2939,8,,,15,,3,,2,"4,0",2,"2,0",2,,2,2,,1993,1000000000$,,,0
24,No,,nan$, Research & Development ,-24,2,Technical Degree,1,"1551,0",3,0,57,2,1, LaBoratory TECHnICIAn ,1,,,10036,0,,,14,,2,,3,,3,"3,0",1,,0,0,,1999,1000000000$, LaBoratory TECHnICIAn  -  Research & Development ,,False
32,No,,"824,0$",,5,2,Life Sciences,1,"1555,0",4,1,67,2,2, reSEaRCh SCIEnTiSt ,2,Married,"5878,0",15624,3,,No,12,"3,0",1,,1,"12,0",2,"3,0",7,,2,5,"5878,0",1991,1000000000$,,,True
28,Yes,travel_rarely,"329,0$",,24,3,Medical,1,"1604,0",3,0,51,3,1, lAbOrAtOrY tEChNiCiAN ,2,Married,,7324,1,Y,,17,"3,0",3,"80,0",3,,3,"3,0",1,,0,0,,1995,1000000000$,,,0
38,No,travel_frequently,"594,0$", Research & Development ,2,2,Medical,1,"1760,0",3,1,75,2,1, LABorATory TecHnIcIaN ,2,Married,"2468,0",15963,4,,,14,"3,0",2,,1,"9,0",4,"2,0",6,,0,5,"2468,0",1985,1000000000$, LABorATory TecHnIcIaN  -  Research & Development ,,0
46,No,travel_rarely,"734,0$",,2,4,,1,"1789,0",3,0,46,3,5, REseARcH DiRectOr ,4,,,14218,7,Y,,17,"3,0",3,,1,"24,0",3,"3,0",2,,2,2,,1977,1000000000$,,,1
34,Yes,travel_frequently,"234,0$",,9,4,Life Sciences,1,"1807,0",4,0,93,3,2, LaBorATORy TeChNiCiAN ,1,,,6208,4,Y,,17,"3,0",3,,1,,3,"2,0",7,,0,7,,1989,1000000000$,,,False
39,No,,"766,0$",,20,3,Life Sciences,1,"1812,0",3,0,83,3,2, sALeS ExEcUTiVe ,4,,"4127,0",19188,2,Y,,18,"3,0",4,,1,"7,0",6,"3,0",2,,2,2,"4127,0",1984,1000000000$,,,0
26,Yes,travel_rarely,"920,0$", Human Resources ,20,2,,1,"1818,0",4,1,69,3,1, HumAN REsourceS ,2,Married,"2148,0",6889,0,Y,Yes,11,"3,0",3,,0,"6,0",3,"3,0",5,,1,4,"2148,0",1997,1000000000$, HumAN REsourceS  -  Human Resources ,,Yes
54,No,travel_rarely,"431,0$",,7,4,Medical,1,"1830,0",4,1,68,3,2, rESearcH sCientist ,4,Married,,15696,4,Y,No,15,"3,0",2,,1,"14,0",2,"2,0",7,,1,7,,1969,1000000000$,,,False
36,No,travel_frequently,"1213,0$",,2,1,,1,"1890,0",2,0,94,2,2, hUMaN rESouRces ,4,,"3886,0",4223,1,,No,21,"4,0",4,"80,0",0,"10,0",2,"2,0",10,,0,8,"3886,0",1987,1000000000$,,,True
32,Yes,travel_frequently,"238,0$", Research & Development ,5,2,,1,"1939,0",1,1,47,4,1, reseaRCh SCIentIst ,3,,,15318,3,Y,Yes,14,"3,0",1,,0,"8,0",2,"3,0",4,,0,3,,1991,1000000000$, reseaRCh SCIentIst  -  Research & Development ,,0
33,No,,"1313,0$",,1,2,Medical,1,"1994,0",2,0,59,2,1, labOrATORy tEChNiCiaN ,3,Divorced,,20439,1,,,12,"3,0",3,,3,,2,"2,0",1,,0,0,,1990,1000000000$,,,0
thirty-seven,Yes,travel_rarely,"1373,0$",,2,2,,1,"4,0",4,0,92,2,1, lAbOratOry teChnIcIan ,3,Single,"2090,0",2396,6,,Yes,15,"3,0",2,,0,"7,0",3,"3,0",0,,0,0,"2090,0",1986,1000000000$,,,True
59,No,travel_rarely,"1324,0$",,3,3,Medical,1,"10,0",3,1,81,4,1, lAboRAtoRY TeCHNiCIAN ,1,,,9964,4,Y,,20,,1,,3,"12,0",3,"2,0",1,,0,0,,1964,1000000000$,,,True
21,No,travel_rarely,"391,0$",,15,2,,1,"30,0",3,0,96,3,1, rEsEarCH SCieNTist ,4,Single,,19281,1,Y,No,14,"3,0",4,,0,"0,0",6,"3,0",0,,0,0,,2002,1000000000$,,,Yes
30,No,travel_rarely,"125,0$",,9,2,Medical,1,"41,0",4,0,83,2,1, lABorATORY tEChNIcIAn ,3,,,16117,1,Y,,13,"3,0",1,,0,"10,0",5,"3,0",10,,1,8,,1993,1000000000$,,,0
35,No,,nan$, Research & Development ,4,2,Other,1,"53,0",3,0,75,3,1, LaborAtorY Technician ,4,Divorced,"1951,0",10910,1,Y,,12,"3,0",3,,1,"1,0",3,"3,0",1,,0,0,"1951,0",1988,1000000000$, LaborAtorY Technician  -  Research & Development ,,1
27,No,,"1240,0$",,2,4,Life Sciences,1,"54,0",4,1,33,3,1, LABoRatoRY TeChnICiAN ,1,Divorced,,19715,1,Y,,13,"3,0",4,,1,,6,"3,0",1,,0,0,,1996,1000000000$,,,False
26,Yes,,"1357,0$",,25,3,Life Sciences,1,"55,0",1,0,48,1,1, lAbORatOrY teCHNIciaN ,3,Single,,10558,1,,,12,"3,0",3,,0,"1,0",2,"2,0",1,,0,1,,1997,1000000000$,,,0
48,Yes,,"626,0$",,1,2,,1,"64,0",1,0,98,2,3, laBORAToRy TechNicIaN ,3,,,19294,9,,,13,"3,0",4,,0,,2,"3,0",1,,0,0,,1975,1000000000$,,,False
35,No,non-travel,"1097,0$",,11,2,Medical,1,"70,0",3,0,79,2,3, healThcaRE REPReSEntAtIVe ,1,Married,,8302,2,,Yes,13,"3,0",3,,1,"10,0",3,"3,0",4,,2,3,,1988,1000000000$,,,True
36,No,travel_rarely,"132,0$", Research & Development ,6,3,Life Sciences,1,"97,0",2,1,55,4,1, LABOrATOrY TEchnIcIAn ,4,,"3038,0",22002,3,,No,12,"3,0",2,,0,,3,"3,0",1,,0,0,"3038,0",1987,1000000000$, LABOrATOrY TEchnIcIAn  -  Research & Development ,,1
55,No,,"111,0$",,1,2,,1,"106,0",1,0,70,3,3, sALES ExecUtIve ,4,Married,,18092,3,,,14,"3,0",4,,1,,4,"3,0",1,,1,0,,1968,1000000000$,,,Yes
23,No,,"541,0$",,2,1,Technical Degree,1,"113,0",3,0,62,3,1, salEs REPREsENtaTIve ,1,Divorced,"2322,0",9518,3,Y,No,13,"3,0",3,,1,,3,"3,0",0,,0,0,"2322,0",2000,1000000000$,,,0
20,Yes,,"871,0$", Research & Development ,6,3,Life Sciences,1,"137,0",4,1,66,2,1, LaBORatORy tEchNiCian ,4,Single,"2926,0",19783,1,Y,Yes,18,,2,,0,,5,"3,0",1,,1,0,"2926,0",2003,1000000000$, LaBORatORy tEchNiCian  -  Research & Development ,,False
37,No,,"1040,0$",,2,2,Life Sciences,1,"139,0",3,0,100,2,2, HeALTHCARE REPreSEnTAtIVE ,4,Divorced,,15850,5,Y,No,14,"3,0",4,"80,0",1,"17,0",2,"4,0",1,,0,0,,1986,1000000000$,,,0
22,No,,nan$, Research & Development ,15,3,,1,"144,0",2,1,59,3,1, laBorATOrY TeChNIcIAn ,4,Single,,23785,1,Y,No,15,"3,0",3,,0,,5,"3,0",0,,0,0,,2001,1000000000$, laBorATOrY TeChNIcIAn  -  Research & Development ,,False
36,No,,"922,0$",,3,2,Life Sciences,1,"155,0",1,1,39,3,1, LAbOrAtorY tEcHNIciaN ,4,Divorced,"2835,0",2561,5,,,22,"4,0",1,,1,,2,"3,0",1,,0,0,"2835,0",1987,1000000000$,,,0
41,No,,nan$,,9,4,Life Sciences,1,"200,0",3,0,94,3,1, LAboraTOry TeCHniCIan ,1,,,6961,2,Y,,21,"4,0",4,,1,"7,0",2,"3,0",5,,1,4,,1982,1000000000$,,,True
19,No,,nan$,,-18,1,,1,"201,0",2,1,79,3,1, lAbORatory tECHnICiAn ,2,Single,,16102,1,,No,14,,4,,0,"1,0",3,"3,0",1,,0,0,,2004,1000000000$,,,0
51,No,,"1169,0$",,7,4,,1,"211,0",2,0,34,2,2, ManufAcTUriNG diRECTOR ,3,Married,,13983,2,Y,No,17,"3,0",3,,0,"10,0",2,"3,0",1,,0,0,,1972,1000000000$,,,Yes
58,No,,"1145,0$",,9,3,,1,"214,0",2,1,75,2,1, rEsearCH SCIeNtIst ,2,Married,,11873,4,Y,Yes,20,"4,0",2,,1,"9,0",3,"2,0",1,,0,0,,1965,1000000000$,,,0
38,Yes,,"1180,0$",,29,1,Medical,1,"282,0",2,0,70,3,2, heAlTHcARe rEpResENtatiVE ,1,Married,"6673,0",11354,7,,Yes,19,,2,"80,0",0,"17,0",2,"3,0",1,,0,0,"6673,0",1985,1000000000$,,,0
59,No,travel_rarely,"142,0$",,3,3,Life Sciences,1,"309,0",3,0,70,2,1, ResEaRCh sciENtIST ,4,Married,"2177,0",8456,3,,,17,"3,0",1,,1,"7,0",6,"3,0",1,,0,0,"2177,0",1964,1000000000$,,,Yes
50,No,travel_rarely,"854,0$",,1,4,Medical,1,"323,0",4,1,68,3,5, MANagER ,4,Divorced,"19517,0",24118,3,,No,11,"3,0",3,,1,,3,"2,0",7,,0,6,"19517,0",1973,1000000000$,,,False
41,No,travel_rarely,"1411,0$", Research & Development ,19,2,Life Sciences,1,"334,0",3,0,36,3,2, rESEArcH SCiEntIst ,1,Divorced,,19877,2,,,16,"3,0",1,,2,"17,0",2,"2,0",1,,0,0,,1982,1000000000$, rESEArcH SCiEntIst  -  Research & Development ,,1
37,Yes,,"504,0$",,10,3,Medical,1,"342,0",1,0,61,3,3, ManufActuriNG DireCtor ,3,,"10048,0",22573,6,,No,11,,2,"80,0",2,"17,0",5,"3,0",1,,0,0,"10048,0",1986,1000000000$,,,1
28,Yes,travel_rarely,"529,0$",,2,4,Life Sciences,1,"364,0",1,0,79,3,1, LABoraToRY TEcHNiciAN ,3,Single,,14935,2,,,11,"3,0",3,,0,"5,0",5,"1,0",0,,0,0,,1995,1000000000$,,,False
31,No,travel_rarely,"1463,0$", Research & Development ,23,3,Medical,1,"367,0",2,0,64,2,2, heAlThcaRe REprESeNTATive ,4,,,14408,0,Y,No,21,,2,,1,"10,0",2,"3,0",9,,7,8,,1992,1000000000$, heAlThcaRe REprESeNTATive  -  Research & Development ,,True
36,No,,"506,0$",,3,3,Technical Degree,1,"397,0",3,0,30,3,2, resEArch ScientiST ,2,Single,,26285,4,Y,,12,"3,0",4,,0,"10,0",2,"3,0",8,,7,7,,1987,1000000000$,,,Yes
36,No,,"566,0$",,18,4,Life Sciences,1,"407,0",3,0,81,4,1, lAborAtoRY TEchNIciAn ,4,Married,,7122,4,,No,18,"3,0",4,,2,"4,0",2,"3,0",1,,0,0,,1987,1000000000$,,,True
39,Yes,travel_rarely,"1162,0$",,3,2,,1,"445,0",4,1,41,3,2, Sales exECutivE ,3,Married,"5238,0",17778,4,Y,Yes,18,"3,0",1,,0,"12,0",3,"2,0",1,,0,0,"5238,0",1984,1000000000$,,,True
42,No,travel_rarely,"810,0$",,23,5,,1,"468,0",1,1,44,3,4, rEsEARcH DiRecTOR ,4,Single,"15992,0",15901,2,Y,No,14,"3,0",2,,0,"16,0",2,"3,0",1,,0,0,"15992,0",1981,1000000000$,,,0
32,No,,"1062,0$",,2,3,,1,"471,0",3,1,75,3,1, lAboRaTORY TECHNIcIAN ,2,Married,"2370,0",3956,1,Y,No,13,,3,,1,"8,0",4,"3,0",8,,0,7,"2370,0",1991,1000000000$,,,True
48,No,travel_rarely,"530,0$",,29,1,Medical,1,"473,0",1,1,91,3,3, mAnAGer ,3,Married,,23978,3,Y,,21,"4,0",2,,1,"15,0",3,"1,0",0,,0,0,,1975,1000000000$,,,Yes
42,No,travel_rarely,"1332,0$", Research & Development ,2,4,,1,"477,0",1,0,98,2,2, HealTHcaRE rEPreSEntATive ,4,,"6781,0",17078,3,,,23,"4,0",2,,0,,6,"3,0",1,,0,0,"6781,0",1981,1000000000$, HealTHcaRE rEPreSEntATive  -  Research & Development ,,0
36,No,non-travel,"845,0$",,1,5,Medical,1,"479,0",4,1,45,3,2, sALES ExecuTIve ,4,,"6653,0",15276,4,Y,,15,,2,,0,,6,"3,0",1,,0,0,"6653,0",1987,1000000000$,,,1
33,Yes,travel_rarely,"350,0$",,5,3,Marketing,1,"485,0",4,1,34,3,1, SaLes rEpreSeNTATive ,3,Single,"2851,0",9150,1,,,13,,2,,0,"1,0",2,"3,0",1,,0,0,"2851,0",1990,1000000000$,,,False
46,No,,"1144,0$", Research & Development ,7,4,Medical,1,"487,0",3,1,30,3,2, MaNUfActuRInG diREctOr ,3,Married,"5258,0",16044,2,,,14,"3,0",3,,0,"7,0",2,"4,0",1,,0,0,"5258,0",1977,1000000000$, MaNUfActuRInG diREctOr  -  Research & Development ,,True
21,Yes,travel_rarely,"156,0$", Sales ,12,3,Life Sciences,1,"494,0",3,1,90,4,1, saLes REPrEsentAtiVE ,2,Single,,25422,1,Y,,15,"3,0",4,,0,"1,0",0,"3,0",1,,0,0,,2002,1000000000$, saLes REPrEsentAtiVE  -  Sales ,,0
30,No,,"202,0$",,2,1,Technical Degree,1,"508,0",3,0,72,3,1, sAlES rEpResENTaTivE ,2,,"2476,0",17434,1,,,18,"3,0",1,,1,,3,"3,0",1,,0,0,"2476,0",1993,1000000000$,,,Yes
30,Yes,travel_frequently,"464,0$",,4,3,,1,"514,0",3,0,40,3,1, rEsearCh sciEnTISt ,4,Single,"2285,0",3427,9,Y,Yes,23,"4,0",3,,0,"3,0",4,"3,0",1,,0,0,"2285,0",1993,1000000000$,,,False
thirty-two,No,travel_rarely,"1305,0$",,10,4,,1,"518,0",3,0,49,3,2, maNuFACtURINg DirEcToR ,2,Single,"4197,0",21123,2,Y,,12,"3,0",4,,0,"18,0",2,"2,0",1,,0,1,"4197,0",1986,1000000000$,,,True
38,No,travel_frequently,"1490,0$",,2,2,,1,"556,0",4,0,42,3,1, lABoRatory teCHniciAN ,4,Married,"1702,0",12106,1,Y,Yes,23,"4,0",3,,1,,3,"3,0",1,,0,0,"1702,0",1985,1000000000$,,,False
57,No,travel_rarely,"210,0$",,29,3,,1,"568,0",1,0,56,2,4, MaNagER ,4,divorced,,22102,3,Y,No,12,"3,0",3,,1,,3,"2,0",1,,0,0,,1966,1000000000$,,,Yes
18,Yes,travel_frequently,"1306,0$",,5,3,Marketing,1,"614,0",2,0,69,3,1, saLeS REprESENTaTIvE ,2,,"1878,0",8059,1,,Yes,14,"3,0",4,,0,,3,"3,0",0,,0,0,"1878,0",2005,1000000000$,,,0
40,No,,"1094,0$",,28,3,Other,1,"615,0",3,0,58,1,3, sALeS ExecuTiVE ,1,,,11373,3,,No,15,"3,0",3,,1,"20,0",2,"3,0",1,,0,1,,1983,1000000000$,,,True
26,Yes,travel_rarely,"471,0$", Research & Development ,-24,3,,1,"622,0",3,0,66,1,1, LABorAtORy TEchnIciAn ,4,Single,"2340,0",23213,1,,Yes,18,"3,0",2,,0,"1,0",3,"1,0",1,,0,0,"2340,0",1997,1000000000$, LABorAtORy TEchnIciAn  -  Research & Development ,,Yes
24,No,,"823,0$",,17,2,Other,1,"643,0",4,0,94,2,1, lAbOrAtORy tECHNICIAN ,2,Married,"2127,0",9100,1,Y,No,21,"4,0",4,,1,"1,0",2,"3,0",1,,0,0,"2127,0",1999,1000000000$,,,Yes
30,Yes,travel_frequently,"448,0$",,12,4,,1,"648,0",2,0,74,2,1, sALeS RePREsEntaTIVe ,1,Married,"2033,0",14470,1,Y,No,18,"3,0",3,,1,"1,0",2,"4,0",1,,0,0,"2033,0",1993,1000000000$,,,True
37,No,travel_rarely,"558,0$",,2,3,Marketing,1,"656,0",4,0,75,3,2, salEs eXeCuTIve ,3,Married,"9602,0",3010,4,,,11,"3,0",3,,1,,3,"2,0",3,,1,0,"9602,0",1986,1000000000$,,,0
20,No,travel_rarely,"959,0$", Research & Development ,1,3,Life Sciences,1,"657,0",4,1,83,2,1, rEsEARcH ScieNTisT ,2,,,11757,1,,No,13,,4,"80,0",0,"1,0",0,"4,0",1,,0,0,,2003,1000000000$, rEsEARcH ScieNTisT  -  Research & Development ,,Yes
43,No,,"782,0$",,-14,4,Other,1,"661,0",2,0,50,2,4, REseArcH DireCtOR ,4,Divorced,"16627,0",2671,4,Y,,14,"3,0",3,,1,"21,0",3,,1,,0,0,"16627,0",1980,1000000000$,,,0
